corp_name,corp_code
경기복합물류공사,654290
경기산업,493769
경기산업,1543876
경기산업,1496648
경기상운,1328046
경기상호저축은행,385433
경기색소,168128
경기수호,1405406
경기순환자원,1147496
경기스마트카드,562342
경기신바람교육,804673
경기실업,768113
경기실업,1617490
경기아스콘,454964
경기에너지,441960
경기에코에듀,914934
경기엘피씨,961710
경기여객,1434806
경기여객자동차,531713
경기용인테크노밸리,1095333
경기운수,1434842
경기일보,1444441
경기자연학교,766142
경기전기교육원,1635779
경기제사공업,1402162
경기종합건설,496818
경기종합철강,1556764
경기중부학당,759285
경기중앙산업,1678598
경기지앤디,575267
경기철도,862419
경기체육발전,877457
경기평택글로벌,1481691
경기하이웨이투자,988452
경기학교사랑,622422
경기학교자산관리,693077
경기학당운영,675141
경기화성학당,803407
경기화약,1089846
경기화학물류,1676697
경기화학약품상사,1020870
경기환경건설,1562473
경기환경에너지,1294439
경남,511348
경남개발공사,1004508
경남건설,1229143
경남건설강업,492441
경남고속뉴부산관광,1663666
경남공영,691246
경남관광,521105
경남관광호텔,1145346
경남교육지킴이,658676
경남금속,505417
경남기업,1499654
경남기업,101257
경남기전,689834
경남도민일보,254081
경남도민프로축구단,543170
경남도시개발,1696813
경남동원약품,179869
경남디앤시,569637
경남디앤아이,1654367
경남리스금융,101266
경남마산로봇랜드,1211773
경남모직,101275
경남모직컬렉션,1246335
경남무역,361424
경남문화창작소,1314238
경남배움터지킴이,658630
경남버스,101284
경남산업,820486
경남산업,1295599
경남산업개발,1691465
경남상호저축은행,243915
경남섬유공업,101318
경남세화약품,899680
경남스틸,206039
경남신문사,101327
경남씨엔몰,665612
경남에너지,101336
경남에코에듀,961905
경남은행,101363
경남은행,1030132
경남이앤지,1329832
경남인베스트먼트,651062
경남자동차판매,1529812
경남제약,101381
경남제약,307028
경남주택건설,550374
경남지역대학교생활관건설,758189
경남지오영,233680
경남철강,654829
경남캐미칼,1291867
경남테크,246994
경남파워,759081
경남파이낸스,230726
경남판지공업,258661
경남하노이제일차,644512
경남하이웨이,813565
경남학교사랑,674179
경남홀딩스,1685598
경농,101433
경덕,1180109
경덕디벨로퍼스,874052
경도,367145
경도,1474169
경도건설,447803
경도건설,489340
경도기업,775052
경도디앤씨,1102341
경도산업개발,441942
경도시스템,401087
경도유니온,676760
경도이앤씨,1096590
경도이엔씨,1212116
경도화학,553380
경도화학공업,101451
경동,101460
경동,223081
경동개발,1253760
경동개발,175429
경동건설,427173
경동건설,101479
경동건설산업,894250
경동공업,1496143
경동금속,1149661
경동기업,869218
경동기업,1469662
경동기전,640534
경동나비엔,101488
경동냉열산업,1158809
경동네트웍,840019
경동도시가스,1208885
경동디엠씨,964036
경동라이프,761819
경동렌트카,936741
경동목재,694951
경동물류,915997
경동바이오테크,964443
경동사,101497
경동산업,172033
경동산업,659286
경동산업,101503
경동산업,215815
경동산업개발,1079760
경동석유산업,1458374
경동세라믹스,968795
경동세라텍,126627
경동소재,488882
경동쇼트기계,1252257
경동스마트산업,1252275
경동스마트홈,1410718
경동시멘트,1209705
경동시장,101521
경동실업,435011
경동씨앤엘,567082
경동약품,345037
경동에너아이,1242463
경동에너지,876157
경동에너지,1020940
경동에버런,191825
경동엔지니어링,264750
경동운수,541473
경동원,126618
경동월드와이드,467001
경동유지,877554
경동이앤에스,605902
경동인베스트,143527
경동전자,1383177
경동정공,1027208
경동정밀공업,1399886
경동제약,101549
경동주택건설,486006
경동테크,1044791
경동특수주강,607122
경동티에스,1281152
경동팜,1327807
경동폴리움,1591776
경동프라자,222514
경동프로폰,1398425
경동피.오.에이,810920
경동하이테크,819204
경동하이테크,1148334
경동홀딩스,430043
경동화물자동차,963921
경동흥업,101558
경림,1219580
경림,590594
경림,1330768
경림개발,1379907
경림건설,1374513
경림디엔씨,245524
경림에이치티시,1154654
경림전자,835363
경림종합건설,1143029
경림테크,1460281
경마진흥,481153
경맥,1254246
경맥프라퍼티,684422
경문도시개발,408752
경문앤청솔,585617
경문통상,101600
경민,1224962
경민,584812
경민아스콘,839402
경민종합건설,241528
경방,101628
경방금속,832348
경방상사,101646
경방신약,519818
경방어패럴,563217
경방어패럴,368083
경방유통,207870
경보,101655
경보,200354
경보,1297126
경보건설,888189
경보디앤씨,1373028
경보산업,671419
경보산업개발,1636404
경보스포츠프라자,471624
경보씰텍,292090
경보전기,175456
경보제약,101664
경보종합건설,175465
경복,1083161
경복궁면세점,1152841
경복궁웨딩컨벤션,472155
경복회계법인,1643866
경봉기술,402466
경부공영,843575
경부산업,769848
경부유통제일차유동화전문유한회사,579449
경부자원,567301
경부종합물류,821582
경부종합유통,493291
경부철강,529231
경북가스,101673
경북개발,1287651
경북고속,475754
경북관광개발공사,102283
경북교육개발,768353
경북교육관리,815138
경북교육발전,768335
경북교통,386089
경북그린에너지센터,1199453
경북대금오공대생활관서비스,770464
경북대우자동차,101691
경북레미콘,101716
경북미래학사,1382789
경북바이오산단개발,1397523
경북상호저축은행,383675
경북실업,224655
경북에스엠씨디프로젝트금융투자,1074464
경북에코에듀,914943
경북철강,676441
경북코일센타,603612
경북콘크리트공업,101761
경북통상,666365
경북환경에너지,1437326
경빈,369480
경산,808299
경산개발,567073
경산개발,101770
경산국제학교개발원,1687392
경산기업,1627868
경산맑은물,1488940
경산맑은물길,1031937
경산버스,1448599
경산씨스템,1496578
경산씨앤티,985835
경산에코에너지,1004960
경산우림필유,580597
경산유진씨피,592723
경산제지,211341
경산지식산업개발,931153
경산컨벤션,871930
경산컨트리클럽,639909
경산하양칠피에프브이,1360857
경상버스자동차,1464311
경상북도개발공사,855826
경상산업개발,1156458
경상생활관리,1616321
경상석유,1505478
경상스틸,1037922
경상일보,397173
경서,1413043
경서도시개발,1498567
경서티앤알,783185
경성,1404805
경성건설,302856
경성리빙테크,914280
경성리츠,1027031
경성모터스,470573
경성목재,411242
경성산업,1405567
경성산업,602987
경성섬유,175526
경성스틸,929316
경성에너지,1683466
경성엠티,915119
경성여객자동차,1462182
경성이앤에프,1023646
경성전자,537036
경성정기,659444
경성정밀,1147812
경성주택,411598
경성창호,1356863
경성철강,489252
경성테크,1075904
경성화학공업,1628131
경수고속도로,499790
경수산업,563332
경수제철건설,657473
경승,302227
경신,228563
경신,101859
경신공영,658807
경신교통,1455049
경신금속,814999
경신도시개발,1174287
경신모터스,1691298
경신바이오,1680593
경신산업,1043826
경신스틸,1551176
경신시장,522274
경신실업,101868
경신씨엠,581161
경신에이블,1487464
경신전선,1150685
경신철강,770765
경신철강,664190
경신철강,807175
경신통상,222125
경신홀딩스,365271
경신회계법인,951218
경안,560405
경안개발,861553
경안개발,1154520
경안개발,1360927
경안건업,838917
경안금속,1312920
경안레저산업,674452
경안에이엠티,408895
경안전선,258528
경안파이프,477451
경암,1567089
경암물산,101910
경암토건,671853
경양석유,101938
경양수산,920786
경언씨앤씨,1023929
경연타워,1171952
경영,1015489
경영건설,624581
경영사,1071917
경영에스제이,1261565
경오건설,334448
경용기계,168173
경용중공업,654430
경우,922331
경우,1133536
경우디엔씨,1681228
경우라이프,1010095
경우머트리얼,867317
경우물산,309497
경우시스테크,1455599
경우아이티,262099
경우웰리브거제호텔개발,1559415
경우이앤씨,624341
경우인베스트먼트,1665992
경우전기,445920
경우종합건설,963806
경우커뮤니케이션,779076
경우크린텍,678883
경우홀딩스,1463002
경운,1285875
경운기술산업,227290
경운종합건설,921800
경원,806325
경원,461283
경원개발,146506
경원건설,456315
경원건설,172042
경원경금속,608389
경원기계공업,370103
경원기업,894755
경원농산,525156
경원도시개발,202158
경원디앤앰,572075
경원라이프,660389
경원문화재단,1605714
경원물산,200521
경원바이오그린,249326
경원벤텍,641339
경원산업,258652
경원산업관리,842929
경원소재,263016
경원스틸,1460829
경원실업,621344
경원알미늄,1345955
경원에셋,1134261
경원에이스,1302598
경원에프엔비,1385342
경원엔지니어링건축사사무소,232502
경원엔터프라이즈,574745
경원여객자동차,1460713
경원여객자동차,102007
경원전자,806042
경원정공,1627558
경원종합건설,677741
경원중공업,943927
경원코퍼레이션,376976
경원테크,1068694
경원통상,870737
경원파워,1369672
경원포장산업,1369760
경원필드,1594153
경원하이텍,448361
경원합성,1686010
경원화학,1016433
경유산업,175571
경윤엔지니어링,651831
경윤하이드로에너지,173324
경은,808952
경은1차유동화전문유한회사,334457
경은산업,441207
경은산업,102034
경은이차유동화전문유한회사,371582
경은일오삼,1558285
경은저축은행,102043
경익운수,1462748
경인,102052
경인개발,832533
경인개발,1218882
경인기계,453628
경인기술,1456349
경인기어,1367285
경인냉장,606327
경인대부,1382053
경인디앤씨,1590102
경인레미콘,1139196
경인로지스틱스,1286625
경인모피,688109
경인방송,249496
경인산업,688260
경인산업개발,591098
경인상호저축은행,102098
경인석유,1457737
경인실업,102104
경인아스콘,1358719
경인양행,102113
경인에너지,872762
경인에버빌,1696026
경인에셋,201821
경인에스티공단,488341
경인에이치앤,687225
경인엔지니어링,667212
경인오토,1374382
경인운하,296315
경인이피에스,1147469
경인일보,102131
경인자기관리부동산투자회사,932897
경인전자,627533
경인전자,102140
경인정밀,112891
경인정밀기계,852397
경인조선공업,231008
경인종합건설,483018
경인창업투자,102168
경인테크,1080182
경인텍,1161885
경인특수금속,577672
경인특장,1460263
경인파이낸스대부,1081145
경인포장,191861
경인플랙스,1691128
경인항컨테이너부두관리,1594986
경인해운,250377
경인환경에너지,1028775
경일,577292
경일감정평가법인,602039
경일건설,102186
경일건설,1203127
경일건설,409201
경일건업,608547
경일글로벌로지스틱스,1088388
경일금속,1024724
경일기계,1017423
경일기업,102195
경일다모스,1375530
경일산업,1017627
경일산업개발,970745
경일산업개발,1087653
경일석유,102229
경일시멘트,963116
경일씨앤디,1175073
경일약품,229359
경일에프비,1023761
경일여객자동차,1350665
경일염직,201025
경일옵틱스,1010156
경일워터이엔지,1653793
경일정밀,578024
경일종합개발,1291520
경일중공업,517005
경일중공업,223258
경일지엠씨,1101421
경일코리아,566409
경일텔레콤,879154
경일하이텍,980982
경일합섬,175605
경전산업,553894
경전여객자동차,683399
경정,660839
경제프라임씨앤디,1164059
