화성밸브,00217743,039610,10410400
화신정공,00825223,126640,36373887
화일약품,00188973,061250,68052006
효성오앤비,00367385,097870,8490000
휴네시온,01251577,290270,9607672
휴럼,01453670,353190,38380420
휴림네트웍스,00623184,192410,108796360
휴림로봇,00540429,090710,163775698
휴마시스,01042979,205470,33910335
휴맥스,00787057,115160,43941389
휴맥스홀딩스,00219440,028080,12577506
휴먼엔,00205687,032860,17936367
휴메딕스,00614478,200670,9971194
휴비츠,00398668,065510,11890371
휴센텍,01063884,215090,80294434
휴엠앤씨,01185566,263920,49045134
휴온스,01159853,243070,11935549
휴온스글로벌,00228059,084110,12621492
휴젤,00888347,145020,12385455
흥구석유,00167004,024060,15000000
흥국,00167031,010240,12322696
흥국에프엔비,00916516,189980,39997771
희림,00236863,037440,13922475
힘스,00556712,238490,11312236
